epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,708.431,0.61823,0.49319,0.93975,0.93475,0.85877,0.90493,0.76947,0.63061,0.54146,0.98241,0.00088318,0.00088318,0.00088318
61,717.659,0.60082,0.47224,0.92184,0.94436,0.87919,0.90604,0.77291,0.6211,0.52561,0.94121,0.0008812,0.0008812,0.0008812
62,728.493,0.58673,0.46727,0.91663,0.93419,0.86584,0.91098,0.80666,0.57667,0.49935,0.89406,0.00087922,0.00087922,0.00087922
63,739.454,0.57768,0.45592,0.9096,0.97255,0.80636,0.90433,0.77172,0.60684,0.52017,0.93135,0.00087724,0.00087724,0.00087724
64,750.429,0.58999,0.47496,0.9247,0.97372,0.87345,0.92438,0.80514,0.55842,0.46371,0.88375,0.00087526,0.00087526,0.00087526
65,760.102,0.58258,0.45664,0.92149,0.9649,0.83438,0.89512,0.77646,0.5749,0.52369,0.9086,0.00087328,0.00087328,0.00087328
66,769.992,0.57913,0.45716,0.91871,0.94768,0.87525,0.92878,0.80458,0.55435,0.45522,0.88508,0.0008713,0.0008713,0.0008713
67,780.754,0.58891,0.46897,0.92559,0.94453,0.85016,0.89495,0.7813,0.54329,0.51864,0.88098,0.00086932,0.00086932,0.00086932
68,790.24,0.58415,0.46298,0.92061,0.95313,0.88924,0.92564,0.81125,0.5548,0.48835,0.893,0.00086734,0.00086734,0.00086734
69,799.825,0.59726,0.46474,0.93691,0.93109,0.87658,0.91699,0.8011,0.56718,0.50489,0.89235,0.00086536,0.00086536,0.00086536
70,808.653,0.57207,0.46044,0.92777,0.90815,0.87763,0.9155,0.80345,0.55259,0.50522,0.88935,0.00086338,0.00086338,0.00086338
71,819.317,0.57093,0.46802,0.91264,0.96642,0.85592,0.90381,0.77166,0.6178,0.50846,0.94039,0.0008614,0.0008614,0.0008614
72,829.868,0.60011,0.47222,0.93311,0.96227,0.85489,0.91489,0.79072,0.58927,0.48961,0.92678,0.00085942,0.00085942,0.00085942
73,839.579,0.57023,0.44589,0.91215,0.97423,0.87599,0.91936,0.80889,0.5671,0.48086,0.9032,0.00085744,0.00085744,0.00085744
74,849.06,0.58299,0.44878,0.91599,0.97013,0.86972,0.92674,0.81308,0.55732,0.45468,0.8992,0.00085546,0.00085546,0.00085546
75,859.439,0.5694,0.43673,0.91716,0.95763,0.88833,0.92298,0.80884,0.54385,0.45425,0.8925,0.00085348,0.00085348,0.00085348
76,869.861,0.55732,0.43937,0.90743,0.95025,0.83966,0.90387,0.78374,0.57844,0.5073,0.91506,0.0008515,0.0008515,0.0008515
77,879.863,0.58104,0.46137,0.91792,0.95323,0.82354,0.90526,0.7709,0.63281,0.52499,0.9754,0.00084952,0.00084952,0.00084952
78,889.958,0.5788,0.45242,0.92019,0.94937,0.82791,0.89535,0.77343,0.58831,0.64678,0.93662,0.00084754,0.00084754,0.00084754
79,900.467,0.5647,0.45077,0.91447,0.97603,0.86391,0.92594,0.81203,0.53687,0.45497,0.90235,0.00084556,0.00084556,0.00084556
80,910.686,0.5573,0.42935,0.91302,0.98348,0.8324,0.92065,0.79872,0.54362,0.4666,0.90175,0.00084358,0.00084358,0.00084358
81,921.092,0.56762,0.44969,0.90328,0.96966,0.87161,0.92456,0.80069,0.56302,0.45186,0.92707,0.0008416,0.0008416,0.0008416
82,930.688,0.54605,0.42849,0.90396,0.93252,0.88358,0.91027,0.79976,0.54805,0.51244,0.90139,0.00083962,0.00083962,0.00083962
83,939.996,0.56338,0.44644,0.91665,0.93928,0.82798,0.88666,0.76689,0.59975,0.57027,0.93687,0.00083764,0.00083764,0.00083764
84,949.663,0.57088,0.4498,0.91256,0.96455,0.84755,0.90887,0.79399,0.56593,0.47719,0.8871,0.00083566,0.00083566,0.00083566
85,960.114,0.56875,0.44937,0.92185,0.94392,0.86873,0.91716,0.8108,0.54241,0.46822,0.89971,0.00083368,0.00083368,0.00083368
86,969.302,0.56893,0.44633,0.91837,0.96764,0.85781,0.91675,0.8106,0.53977,0.45878,0.90174,0.0008317,0.0008317,0.0008317
87,978.479,0.55698,0.452,0.9099,0.96749,0.84514,0.91836,0.80893,0.54831,0.44305,0.89813,0.00082972,0.00082972,0.00082972
88,987.89,0.54155,0.44064,0.90436,0.97232,0.84231,0.90313,0.78077,0.56652,0.51777,0.91821,0.00082774,0.00082774,0.00082774
89,998.234,0.55922,0.43487,0.90712,0.94562,0.86255,0.91378,0.80358,0.5332,0.46179,0.89475,0.00082576,0.00082576,0.00082576
90,1007.71,0.53823,0.40682,0.90581,0.98037,0.87307,0.92205,0.83346,0.50298,0.44426,0.87443,0.00082378,0.00082378,0.00082378
91,1017.45,0.543,0.42819,0.9034,0.92685,0.87266,0.901,0.79769,0.52599,0.48466,0.88193,0.0008218,0.0008218,0.0008218
92,1026.51,0.53071,0.41443,0.89988,0.9777,0.85207,0.91613,0.80525,0.54726,0.48969,0.90165,0.00081982,0.00081982,0.00081982
93,1036.33,0.55817,0.44375,0.91492,0.92773,0.8874,0.9201,0.81166,0.56756,0.46426,0.91516,0.00081784,0.00081784,0.00081784
94,1045.83,0.56004,0.44157,0.9204,0.96288,0.88415,0.93243,0.83455,0.49761,0.43831,0.87832,0.00081586,0.00081586,0.00081586
95,1055.7,0.54935,0.42339,0.91182,0.95778,0.88235,0.93012,0.81806,0.52826,0.44114,0.87897,0.00081388,0.00081388,0.00081388
96,1065.97,0.54797,0.42587,0.9201,0.95504,0.8585,0.9098,0.79412,0.59366,0.49946,0.93159,0.0008119,0.0008119,0.0008119
97,1075.87,0.53703,0.41873,0.9059,0.93553,0.86844,0.9204,0.78553,0.63454,0.51761,0.95136,0.00080992,0.00080992,0.00080992
98,1085.89,0.54511,0.41778,0.91386,0.9634,0.86311,0.90528,0.80428,0.5396,0.474,0.92807,0.00080794,0.00080794,0.00080794
99,1095.39,0.5304,0.41817,0.9038,0.95388,0.90065,0.93007,0.82024,0.56009,0.42751,0.91465,0.00080596,0.00080596,0.00080596
100,1104.87,0.53449,0.41717,0.90741,0.96708,0.86827,0.9264,0.82025,0.51435,0.43654,0.87359,0.00080398,0.00080398,0.00080398
101,1115.49,0.54477,0.42368,0.90122,0.96655,0.87078,0.91274,0.81268,0.51525,0.44801,0.89098,0.000802,0.000802,0.000802
102,1126.01,0.53629,0.41678,0.9035,0.93428,0.89058,0.92136,0.82976,0.52007,0.4597,0.88615,0.00080002,0.00080002,0.00080002
103,1136.29,0.52214,0.42314,0.90309,0.98371,0.8734,0.92377,0.823,0.4946,0.41681,0.87873,0.00079804,0.00079804,0.00079804
104,1146.28,0.5375,0.42448,0.89478,0.96744,0.83363,0.90411,0.80988,0.54241,0.49292,0.8991,0.00079606,0.00079606,0.00079606
105,1156.17,0.52058,0.4054,0.89455,0.96827,0.86149,0.91816,0.82346,0.49993,0.42756,0.87156,0.00079408,0.00079408,0.00079408
106,1165.32,0.51597,0.40429,0.90021,0.94459,0.88384,0.91825,0.82559,0.51987,0.45214,0.90018,0.0007921,0.0007921,0.0007921
107,1173.95,0.51806,0.41351,0.89547,0.97146,0.90879,0.9298,0.84693,0.48373,0.40133,0.87125,0.00079012,0.00079012,0.00079012
108,2324.83,0.53678,0.4105,0.9056,0.96974,0.88129,0.93524,0.83003,0.4978,0.41743,0.87319,0.00078814,0.00078814,0.00078814
109,2343.06,0.52704,0.41647,0.89457,0.96816,0.83615,0.90929,0.80631,0.50444,0.46028,0.8693,0.00078616,0.00078616,0.00078616
110,2360,0.52734,0.41257,0.90383,0.96127,0.81009,0.8937,0.80582,0.48999,0.48493,0.88297,0.00078418,0.00078418,0.00078418
111,2371.38,0.52538,0.41504,0.90285,0.96732,0.87398,0.92282,0.83754,0.47534,0.40633,0.85677,0.0007822,0.0007822,0.0007822
112,2379.75,0.51715,0.39924,0.89848,0.93092,0.87604,0.91951,0.80863,0.55024,0.4553,0.90485,0.00078022,0.00078022,0.00078022
113,2387.37,0.5331,0.41855,0.90807,0.95961,0.89058,0.92777,0.82169,0.5204,0.40495,0.88968,0.00077824,0.00077824,0.00077824
114,2394.24,0.53023,0.40278,0.89236,0.96612,0.88097,0.93305,0.834,0.49628,0.4072,0.88184,0.00077626,0.00077626,0.00077626
115,2401.98,0.51258,0.39543,0.88852,0.94824,0.89036,0.92771,0.8343,0.48392,0.42591,0.87515,0.00077428,0.00077428,0.00077428
116,2408.7,0.50468,0.38911,0.8925,0.96279,0.89254,0.92554,0.84198,0.46114,0.38172,0.85227,0.0007723,0.0007723,0.0007723
117,2415.43,0.50233,0.40555,0.88627,0.96645,0.86689,0.92114,0.82263,0.50937,0.42698,0.90395,0.00077032,0.00077032,0.00077032
118,2422.13,0.51094,0.40324,0.90181,0.95704,0.87395,0.92219,0.78705,0.56836,0.44202,0.92424,0.00076834,0.00076834,0.00076834
119,2428.83,0.51113,0.39264,0.89164,0.94151,0.8851,0.92655,0.83232,0.49998,0.3987,0.88833,0.00076636,0.00076636,0.00076636
120,2435.51,0.5221,0.39411,0.89754,0.95804,0.88857,0.92386,0.81703,0.53152,0.43506,0.90765,0.00076438,0.00076438,0.00076438
121,2442.12,0.53028,0.40662,0.90285,0.97177,0.88078,0.93413,0.84228,0.51671,0.41608,0.9001,0.0007624,0.0007624,0.0007624
122,2448.88,0.50381,0.39247,0.88376,0.98384,0.90373,0.93395,0.85253,0.49768,0.40186,0.88417,0.00076042,0.00076042,0.00076042
123,2455.58,0.49246,0.38063,0.88645,0.95093,0.88582,0.92282,0.83335,0.48679,0.45903,0.87043,0.00075844,0.00075844,0.00075844
124,2462.31,0.52488,0.40683,0.89825,0.97574,0.86995,0.92442,0.82924,0.51787,0.46699,0.90366,0.00075646,0.00075646,0.00075646
125,2468.94,0.5194,0.39846,0.89121,0.98906,0.88863,0.93071,0.82949,0.51834,0.42456,0.89774,0.00075448,0.00075448,0.00075448
126,2475.9,0.51949,0.39783,0.8975,0.95778,0.8784,0.91632,0.82523,0.50139,0.43357,0.87961,0.0007525,0.0007525,0.0007525
127,2482.61,0.51386,0.39353,0.88763,0.95405,0.88138,0.93508,0.83531,0.47875,0.4005,0.86901,0.00075052,0.00075052,0.00075052
128,2489.32,0.49477,0.38817,0.8941,0.97991,0.8678,0.93299,0.84192,0.48415,0.40717,0.86478,0.00074854,0.00074854,0.00074854
129,2496.02,0.51086,0.38188,0.89865,0.96826,0.91018,0.92966,0.83415,0.49799,0.41807,0.88355,0.00074656,0.00074656,0.00074656
130,2502.7,0.48934,0.37296,0.89302,0.97203,0.89548,0.93312,0.83796,0.49834,0.39754,0.87595,0.00074458,0.00074458,0.00074458
131,2509.35,0.49575,0.38239,0.88882,0.952,0.91038,0.93363,0.84223,0.49975,0.41258,0.88248,0.0007426,0.0007426,0.0007426
132,2516.09,0.49291,0.38274,0.88341,0.96746,0.88682,0.93017,0.84166,0.47498,0.39254,0.86693,0.00074062,0.00074062,0.00074062
133,2522.94,0.49461,0.38403,0.88352,0.93321,0.88437,0.91408,0.81538,0.52481,0.45619,0.89311,0.00073864,0.00073864,0.00073864
134,2529.73,0.49023,0.37975,0.89197,0.94655,0.87658,0.92419,0.83132,0.50239,0.41913,0.88262,0.00073666,0.00073666,0.00073666
135,2536.49,0.50066,0.392,0.8886,0.98269,0.89269,0.92977,0.84377,0.47132,0.40206,0.86589,0.00073468,0.00073468,0.00073468
136,2543.3,0.51214,0.38008,0.90097,0.98438,0.86576,0.91478,0.82499,0.50039,0.42864,0.87966,0.0007327,0.0007327,0.0007327
137,2550.07,0.49381,0.36917,0.88673,0.97442,0.88138,0.92917,0.83811,0.50704,0.42847,0.87349,0.00073072,0.00073072,0.00073072
138,2556.77,0.49763,0.3817,0.89059,0.94948,0.89316,0.92962,0.83681,0.4979,0.40558,0.87125,0.00072874,0.00072874,0.00072874
139,2563.58,0.48576,0.38078,0.88863,0.98222,0.88769,0.92739,0.83309,0.49889,0.39024,0.87707,0.00072676,0.00072676,0.00072676
140,2570.35,0.48107,0.37332,0.88852,0.97377,0.88673,0.93708,0.83558,0.50702,0.3793,0.89602,0.00072478,0.00072478,0.00072478
141,2577.28,0.49079,0.38699,0.88977,0.96979,0.87044,0.92746,0.83088,0.49301,0.39096,0.87625,0.0007228,0.0007228,0.0007228
142,2584.09,0.48016,0.37544,0.88381,0.97125,0.89653,0.92876,0.84457,0.51021,0.44001,0.89798,0.00072082,0.00072082,0.00072082
143,2590.8,0.46767,0.35927,0.86903,0.99438,0.90244,0.93055,0.8419,0.49356,0.40378,0.89604,0.00071884,0.00071884,0.00071884
144,2597.53,0.4812,0.35954,0.88558,0.99012,0.896,0.93354,0.84678,0.48354,0.38986,0.87879,0.00071686,0.00071686,0.00071686
145,2604.31,0.48907,0.37755,0.89042,0.97339,0.89887,0.93483,0.85604,0.44807,0.3719,0.85432,0.00071488,0.00071488,0.00071488
146,2611.15,0.47428,0.36064,0.89031,0.9696,0.88261,0.92517,0.84052,0.44588,0.39611,0.8566,0.0007129,0.0007129,0.0007129
147,2618.13,0.48361,0.37394,0.88387,0.97505,0.89361,0.92207,0.8429,0.44801,0.36161,0.85201,0.00071092,0.00071092,0.00071092
148,2625.03,0.49671,0.3748,0.89162,0.93145,0.89542,0.92771,0.85129,0.46185,0.40047,0.85606,0.00070894,0.00070894,0.00070894
149,2631.93,0.47387,0.35588,0.87944,0.99441,0.88997,0.9314,0.85166,0.46337,0.38306,0.85933,0.00070696,0.00070696,0.00070696
150,2638.88,0.47063,0.35654,0.88259,0.95912,0.88298,0.93232,0.85674,0.47705,0.37276,0.86653,0.00070498,0.00070498,0.00070498
151,2645.65,0.4821,0.36691,0.89623,0.99528,0.87558,0.93841,0.84977,0.48826,0.36042,0.88002,0.000703,0.000703,0.000703
152,2652.58,0.49443,0.36988,0.891,0.98011,0.87428,0.93546,0.84745,0.49297,0.40673,0.86836,0.00070102,0.00070102,0.00070102
153,2659.38,0.47712,0.36738,0.88027,0.947,0.86104,0.91642,0.816,0.52584,0.43772,0.89375,0.00069904,0.00069904,0.00069904
154,2666.4,0.48146,0.3585,0.88291,0.9804,0.89174,0.92925,0.8409,0.46285,0.37334,0.86322,0.00069706,0.00069706,0.00069706
155,2673.44,0.47391,0.35926,0.8869,0.97004,0.89951,0.94104,0.85416,0.46368,0.36504,0.87002,0.00069508,0.00069508,0.00069508
156,2680.31,0.48805,0.37003,0.88308,0.97587,0.88905,0.93771,0.85038,0.47284,0.36127,0.87133,0.0006931,0.0006931,0.0006931
157,2687.27,0.4691,0.35348,0.8819,0.96976,0.89322,0.92962,0.83645,0.4901,0.38851,0.87367,0.00069112,0.00069112,0.00069112
158,2694.16,0.46973,0.36097,0.88709,0.98774,0.86605,0.93031,0.83634,0.50165,0.40616,0.87933,0.00068914,0.00068914,0.00068914
159,2701,0.45852,0.34832,0.87434,0.96604,0.88241,0.92185,0.84049,0.44967,0.37142,0.85412,0.00068716,0.00068716,0.00068716
160,2707.89,0.48142,0.36207,0.88406,0.97208,0.89369,0.93549,0.84156,0.47891,0.39294,0.87339,0.00068518,0.00068518,0.00068518
161,2714.75,0.48155,0.36079,0.88797,0.97863,0.87511,0.92548,0.84505,0.45599,0.40528,0.86404,0.0006832,0.0006832,0.0006832
162,2721.68,0.46725,0.35668,0.88106,0.99693,0.8745,0.92899,0.84566,0.46061,0.40476,0.86097,0.00068122,0.00068122,0.00068122
163,2728.56,0.48564,0.36093,0.89367,0.97199,0.85525,0.91925,0.84023,0.49547,0.44133,0.89139,0.00067924,0.00067924,0.00067924
164,2735.37,0.47659,0.3576,0.88914,0.95947,0.89058,0.93296,0.84255,0.4707,0.38281,0.87243,0.00067726,0.00067726,0.00067726
165,2742.3,0.46732,0.35692,0.87986,0.97689,0.90194,0.9319,0.84892,0.45242,0.34734,0.87014,0.00067528,0.00067528,0.00067528
166,2749.12,0.47244,0.36745,0.88569,0.98917,0.90422,0.93238,0.84455,0.45768,0.35151,0.86239,0.0006733,0.0006733,0.0006733
167,2756.37,0.46304,0.35338,0.87016,0.98163,0.88878,0.93644,0.85158,0.45897,0.37485,0.86254,0.00067132,0.00067132,0.00067132
168,2763.36,0.4762,0.35557,0.88122,0.98622,0.86579,0.9394,0.85714,0.43285,0.37378,0.84218,0.00066934,0.00066934,0.00066934
169,2770.26,0.47553,0.36315,0.88504,0.96285,0.89296,0.93697,0.84732,0.45949,0.36673,0.86419,0.00066736,0.00066736,0.00066736
170,2777.19,0.45838,0.35176,0.8809,0.9919,0.89306,0.93025,0.84075,0.46085,0.3813,0.87406,0.00066538,0.00066538,0.00066538
171,2784.1,0.46695,0.35935,0.88014,0.95236,0.91389,0.93027,0.83968,0.47385,0.3763,0.88123,0.0006634,0.0006634,0.0006634
172,2791.64,0.47767,0.36055,0.88177,0.99213,0.90208,0.9385,0.84824,0.45761,0.35366,0.86194,0.00066142,0.00066142,0.00066142
173,2798.65,0.4718,0.36284,0.88457,0.97277,0.89154,0.92444,0.847,0.46735,0.37474,0.87813,0.00065944,0.00065944,0.00065944
174,2805.96,0.46599,0.35746,0.89148,0.97127,0.90348,0.93764,0.85223,0.44653,0.3753,0.88348,0.00065746,0.00065746,0.00065746
175,2813.3,0.47213,0.35595,0.8811,0.97506,0.90457,0.93406,0.855,0.44217,0.3461,0.86376,0.00065548,0.00065548,0.00065548
176,2820.5,0.47344,0.35348,0.88048,0.96824,0.87419,0.93035,0.85314,0.46098,0.39256,0.87052,0.0006535,0.0006535,0.0006535
177,2827.68,0.4644,0.35182,0.8765,0.983,0.88816,0.93449,0.86068,0.44386,0.36479,0.86907,0.00065152,0.00065152,0.00065152
178,2835.18,0.44725,0.35213,0.87584,0.98371,0.87778,0.93475,0.84233,0.46471,0.37292,0.86394,0.00064954,0.00064954,0.00064954
179,2842.51,0.45744,0.35136,0.87739,0.97106,0.8883,0.92849,0.85203,0.43934,0.3719,0.85552,0.00064756,0.00064756,0.00064756
180,2849.73,0.45137,0.34007,0.87583,0.96409,0.87947,0.93272,0.84977,0.45119,0.38597,0.87058,0.00064558,0.00064558,0.00064558
181,2856.61,0.45526,0.34515,0.874,0.96636,0.88884,0.93578,0.86514,0.45087,0.37717,0.88199,0.0006436,0.0006436,0.0006436
182,2863.86,0.46462,0.35095,0.88287,0.99779,0.89266,0.9455,0.86885,0.43957,0.35339,0.86505,0.00064162,0.00064162,0.00064162
183,2871.26,0.46807,0.35266,0.88088,0.98753,0.86251,0.9342,0.86092,0.44026,0.37521,0.86619,0.00063964,0.00063964,0.00063964
184,2879.74,0.45493,0.34571,0.86893,0.98354,0.88385,0.93095,0.85502,0.4317,0.37822,0.84931,0.00063766,0.00063766,0.00063766
185,2887.44,0.45989,0.3466,0.87356,0.99838,0.88184,0.93202,0.84729,0.44745,0.37831,0.87539,0.00063568,0.00063568,0.00063568
186,2895.08,0.44281,0.34047,0.87151,0.97537,0.86654,0.9144,0.83279,0.4627,0.39051,0.88006,0.0006337,0.0006337,0.0006337
187,2902.83,0.45215,0.34696,0.87472,0.9657,0.89368,0.92766,0.83814,0.47484,0.38588,0.89552,0.00063172,0.00063172,0.00063172
188,2910.12,0.43909,0.33706,0.87366,0.97267,0.87997,0.93187,0.84654,0.47535,0.3753,0.87928,0.00062974,0.00062974,0.00062974
189,2917.75,0.44513,0.33231,0.86972,0.9374,0.85712,0.91402,0.83496,0.45323,0.42723,0.86546,0.00062776,0.00062776,0.00062776
190,2925.14,0.44983,0.34567,0.87459,0.97037,0.90833,0.93403,0.85831,0.43052,0.3632,0.85361,0.00062578,0.00062578,0.00062578
191,2933.6,0.44217,0.33566,0.86978,0.94806,0.89878,0.92687,0.85036,0.43144,0.37911,0.84389,0.0006238,0.0006238,0.0006238
192,2941.64,0.45381,0.3374,0.87754,0.99064,0.882,0.93226,0.85219,0.43633,0.39288,0.8426,0.00062182,0.00062182,0.00062182
193,2950.32,0.4616,0.34502,0.87852,0.97391,0.90035,0.92769,0.85285,0.43535,0.38794,0.84345,0.00061984,0.00061984,0.00061984
194,2958.4,0.44832,0.3372,0.87555,0.96645,0.90258,0.93168,0.85188,0.45335,0.39379,0.85398,0.00061786,0.00061786,0.00061786
195,2966.22,0.43979,0.33581,0.87419,0.98319,0.88769,0.92953,0.85216,0.46428,0.33534,0.87101,0.00061588,0.00061588,0.00061588
196,2974.35,0.44503,0.33573,0.8794,0.97658,0.88049,0.92959,0.86446,0.4212,0.34121,0.83891,0.0006139,0.0006139,0.0006139
197,2982.32,0.4385,0.33066,0.87178,0.96062,0.90647,0.9353,0.87173,0.42166,0.35451,0.84594,0.00061192,0.00061192,0.00061192
198,2990.34,0.43506,0.32904,0.85815,0.98167,0.88788,0.93298,0.86004,0.4396,0.38798,0.85609,0.00060994,0.00060994,0.00060994
199,2998.62,0.42793,0.32511,0.86603,0.98386,0.87027,0.93215,0.86302,0.43857,0.38607,0.85926,0.00060796,0.00060796,0.00060796
200,3006.61,0.45191,0.33659,0.88024,0.96967,0.89589,0.93195,0.86108,0.438,0.35691,0.85048,0.00060598,0.00060598,0.00060598
201,3015.03,0.42193,0.32968,0.86558,0.95997,0.8948,0.92607,0.85615,0.43933,0.38272,0.84768,0.000604,0.000604,0.000604
202,3023.63,0.43072,0.3379,0.87343,0.98116,0.89392,0.93543,0.85731,0.44923,0.35513,0.85987,0.00060202,0.00060202,0.00060202
203,3031.31,0.43519,0.3297,0.86288,0.98961,0.88502,0.93276,0.85639,0.42402,0.34948,0.84738,0.00060004,0.00060004,0.00060004
204,3039.88,0.44345,0.33159,0.8745,0.98797,0.88924,0.93775,0.86415,0.44412,0.3477,0.85177,0.00059806,0.00059806,0.00059806
205,3048.67,0.42903,0.32515,0.86306,0.97231,0.88602,0.92825,0.85995,0.4334,0.3428,0.85219,0.00059608,0.00059608,0.00059608
206,3056.51,0.4468,0.3424,0.87454,0.94956,0.86426,0.9094,0.8356,0.44736,0.41184,0.86835,0.0005941,0.0005941,0.0005941
207,3064.51,0.44031,0.34058,0.8753,0.97587,0.88149,0.93113,0.8554,0.42327,0.3504,0.8414,0.00059212,0.00059212,0.00059212
208,3073.15,0.4295,0.32116,0.86811,0.98029,0.88484,0.93739,0.86159,0.40833,0.34205,0.83397,0.00059014,0.00059014,0.00059014
209,3081.6,0.44218,0.3191,0.87054,0.97728,0.89489,0.93164,0.87024,0.41677,0.32712,0.84129,0.00058816,0.00058816,0.00058816
210,3090.01,0.44795,0.3358,0.8773,0.9694,0.89455,0.92698,0.8605,0.43037,0.34842,0.84536,0.00058618,0.00058618,0.00058618
211,3098.43,0.4479,0.33875,0.87335,0.99379,0.89088,0.92992,0.85743,0.43634,0.35212,0.84803,0.0005842,0.0005842,0.0005842
212,3106.43,0.43102,0.32568,0.86801,0.98518,0.88216,0.93081,0.85793,0.42093,0.3372,0.84904,0.00058222,0.00058222,0.00058222
213,3115.27,0.43357,0.32324,0.87108,0.98744,0.88482,0.93404,0.85663,0.42349,0.36612,0.84527,0.00058024,0.00058024,0.00058024
214,3123.56,0.42172,0.33049,0.86572,0.9813,0.89467,0.93633,0.86185,0.43187,0.35539,0.84931,0.00057826,0.00057826,0.00057826
215,3132.28,0.43987,0.33477,0.87606,0.96996,0.87897,0.92982,0.85402,0.43391,0.3613,0.85561,0.00057628,0.00057628,0.00057628
216,3140.36,0.42495,0.3219,0.86424,0.9866,0.89643,0.93097,0.86332,0.42145,0.36268,0.83994,0.0005743,0.0005743,0.0005743
217,3148.84,0.42425,0.33295,0.87274,0.96836,0.88722,0.92879,0.86365,0.41616,0.35482,0.8429,0.00057232,0.00057232,0.00057232
218,3156.96,0.4224,0.32687,0.86307,0.98199,0.88379,0.92884,0.86734,0.4103,0.36138,0.83806,0.00057034,0.00057034,0.00057034
219,3165.39,0.42944,0.32833,0.86397,0.98302,0.88774,0.93828,0.87222,0.41982,0.34035,0.84696,0.00056836,0.00056836,0.00056836
220,3174.15,0.41621,0.32343,0.87036,0.98018,0.89851,0.93965,0.87028,0.42006,0.34634,0.84794,0.00056638,0.00056638,0.00056638
221,3182.62,0.421,0.32489,0.86863,0.98223,0.87868,0.94292,0.86846,0.42238,0.34438,0.84903,0.0005644,0.0005644,0.0005644
222,3191.29,0.43384,0.33275,0.87356,0.98931,0.87796,0.93925,0.87177,0.41537,0.35829,0.84366,0.00056242,0.00056242,0.00056242
223,3199.55,0.41745,0.32431,0.86064,0.97607,0.89346,0.93612,0.87384,0.40041,0.33255,0.8426,0.00056044,0.00056044,0.00056044
224,3208.21,0.42296,0.32639,0.87053,0.9748,0.89902,0.93387,0.86662,0.42662,0.34662,0.84697,0.00055846,0.00055846,0.00055846
225,3216.58,0.42381,0.31938,0.86671,0.98361,0.89969,0.93186,0.86844,0.42421,0.35696,0.8553,0.00055648,0.00055648,0.00055648
226,3225.17,0.42037,0.32834,0.87249,0.98441,0.90294,0.92751,0.85218,0.43682,0.36094,0.85949,0.0005545,0.0005545,0.0005545
227,3233.42,0.43163,0.32649,0.86749,0.96702,0.89224,0.92801,0.86074,0.41962,0.34435,0.85184,0.00055252,0.00055252,0.00055252
228,3241.98,0.41129,0.31706,0.86841,0.95732,0.89993,0.92768,0.85741,0.42463,0.36821,0.85218,0.00055054,0.00055054,0.00055054
229,3250.3,0.4192,0.31858,0.86498,0.9755,0.89617,0.93294,0.86428,0.42177,0.35146,0.85284,0.00054856,0.00054856,0.00054856
230,3258.62,0.42075,0.31643,0.8647,0.98537,0.88587,0.93085,0.861,0.42378,0.33243,0.85562,0.00054658,0.00054658,0.00054658
231,3267.23,0.43895,0.32666,0.87123,0.97427,0.89398,0.93786,0.86518,0.41503,0.34509,0.84775,0.0005446,0.0005446,0.0005446
232,3275.58,0.42324,0.31307,0.86926,0.98324,0.89512,0.93412,0.86105,0.42376,0.32936,0.85021,0.00054262,0.00054262,0.00054262
233,3284.41,0.42708,0.31763,0.87313,0.99859,0.89659,0.93288,0.86842,0.41568,0.335,0.84342,0.00054064,0.00054064,0.00054064
234,3292.64,0.41414,0.31352,0.86914,0.98346,0.90298,0.93589,0.87419,0.4205,0.34428,0.84102,0.00053866,0.00053866,0.00053866
235,3301.29,0.41042,0.30751,0.86213,0.98838,0.89168,0.94086,0.86782,0.41785,0.32427,0.84431,0.00053668,0.00053668,0.00053668
236,3310.29,0.40963,0.30931,0.85715,0.99125,0.87258,0.94069,0.86611,0.4147,0.32129,0.84412,0.0005347,0.0005347,0.0005347
237,3318.51,0.43224,0.3189,0.86941,0.97261,0.89319,0.94138,0.86293,0.42756,0.33952,0.85116,0.00053272,0.00053272,0.00053272
238,3327.28,0.40048,0.30364,0.85284,0.97755,0.90023,0.93126,0.86519,0.39573,0.34099,0.84065,0.00053074,0.00053074,0.00053074
239,3335.77,0.40984,0.30425,0.8635,0.97617,0.90542,0.93353,0.86525,0.4031,0.37522,0.84267,0.00052876,0.00052876,0.00052876
240,3345.07,0.40888,0.30916,0.86081,0.97403,0.89192,0.93324,0.87515,0.4016,0.36759,0.84482,0.00052678,0.00052678,0.00052678
241,3354.33,0.41582,0.31205,0.86171,0.98792,0.88566,0.93766,0.86425,0.41956,0.3437,0.8552,0.0005248,0.0005248,0.0005248
242,3365.75,0.43148,0.32683,0.86798,0.96897,0.89365,0.93099,0.86766,0.41426,0.33823,0.85088,0.00052282,0.00052282,0.00052282
243,3376.11,0.4051,0.30786,0.85179,0.9687,0.90134,0.9385,0.87749,0.40671,0.34909,0.84282,0.00052084,0.00052084,0.00052084
244,3387.13,0.40267,0.3034,0.85837,0.97809,0.88688,0.9346,0.86624,0.42407,0.37531,0.87031,0.00051886,0.00051886,0.00051886
